producto_id;precio;valor_flete;departamento_vendedor;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto;nombre_categoria_producto
dc404a1496a08f9f5540c8b5d4b92925;299.0;21.58;RJ;1582.0;31.0;31.0;35.0;brinquedos
9324d11d98d73e980e13fbd30569e9e4;99.9;19.89;MG;875.0;26.0;19.0;23.0;pet_shop
6f62ee4d7f44554688de59527dce1687;79.9;23.49;SC;500.0;60.0;7.0;11.0;moveis_decoracao
8317b177579dd27ff068b83205e2169b;157.0;18.98;SP;400.0;18.0;12.0;14.0;cool_stuff
95d0a6638a6e975feca32e90c15ce526;399.0;17.55;SP;500.0;20.0;15.0;20.0;consoles_games
6fd82d8f842424334fedf31190e54d24;55.0;22.32;SP;250.0;16.0;2.0;20.0;relogios_presentes
2423252b2432f1803e4f29e0974c6cf7;139.9;12.93;SP;1167.0;36.0;20.0;28.0;brinquedos
afd664c19120c43a47e34fc71f982d86;18.9;7.78;SP;50.0;16.0;5.0;11.0;perfumaria
53075a78fc601d6eb47e8ad2d142b7a8;28.9;11.85;SP;150.0;19.0;4.0;11.0;telefonia
10714d6a49c0af9ccdab2d806887c5f5;59.9;16.86;PR;700.0;40.0;45.0;25.0;esporte_lazer
9256d5ffeddcdb1ee516de53414ff1a2;21.99;15.1;SP;300.0;17.0;4.0;12.0;telefonia
5411e9269501a870cabf632f05655131;99.0;9.2;SP;6550.0;38.0;30.0;28.0;papelaria
4178e16324fd0c9a8e18463caf390cc6;265.0;16.76;SP;11600.0;65.0;19.0;47.0;cool_stuff
7025f57a2ecff2fe2941c0bd9baccb2e;18.89;17.06;DF;100.0;18.0;13.0;15.0;informatica_acessorios
b0a12a9dc0ed09cc161a586c1e948890;65.0;22.39;SC;400.0;30.0;11.0;23.0;bebes
e456721fdab66b576664c035ad183965;29.9;17.97;MG;150.0;16.0;9.0;11.0;fashion_bolsas_e_acessorios
0c159d7ce798ebc726ad977f9ade848a;79.95;14.31;SP;250.0;35.0;7.0;11.0;ferramentas_jardim
8ae1fefcfdc30ea49de246665b6d2713;26.9;14.52;SP;400.0;16.0;15.0;15.0;
9dab18e1ef58157820b023749d339b29;14.5;15.23;SP;183.0;20.0;9.0;15.0;utilidades_domesticas
97407223aaefebbaeb89d285e7c64f75;59.9;16.61;RJ;1050.0;41.0;13.0;13.0;cama_mesa_banho
abc3432ff825d8e524db1d4eac6d2099;38.95;15.37;SP;150.0;17.0;10.0;13.0;telefonia
1747048d975dfb4b55bc232200ccc53f;79.0;13.46;SP;9400.0;59.0;43.0;43.0;utilidades_domesticas
66fc767a58575873dad11a4c717727dc;54.16;23.25;SP;1550.0;35.0;14.0;27.0;utilidades_domesticas
3429d7e4892a2df967fae671f4c98deb;370.47;40.31;SP;5700.0;34.0;29.0;34.0;beleza_saude
be0e6c61c2bcdd9a4d022ba67fd66189;65.9;11.73;SP;250.0;40.0;20.0;25.0;flores
2b0943c63387bbdc046d9a7692602388;39.9;18.08;PR;1050.0;30.0;15.0;20.0;esporte_lazer
169837a0e2864f37482261c3d7a2dd80;58.9;15.46;PR;350.0;20.0;20.0;20.0;beleza_saude
1f1354b0aa934e7ad75546467a6d028b;19.9;8.33;SP;400.0;37.0;15.0;27.0;moveis_decoracao
7d490fb7ec6eac63302590beef157c10;391.25;29.04;SP;2300.0;30.0;30.0;30.0;construcao_ferramentas_seguranca
0a2baff646a591a97387bbe599a7565d;139.9;16.74;PR;675.0;25.0;30.0;26.0;industria_comercio_e_negocios
428f4b96ba9f630e761b333673039ae6;169.0;48.04;SP;10750.0;93.0;63.0;11.0;moveis_quarto
090ab1523d3fe5832c09a55b7195e32b;19.99;16.05;SP;117.0;18.0;6.0;12.0;telefonia
6cb17f17ee982e47c1b99fc0d67b1a8b;101.34;13.73;SP;1400.0;16.0;17.0;23.0;informatica_acessorios
a659cb33082b851fb87a33af8f0fff29;89.9;6.06;SP;150.0;16.0;6.0;11.0;automotivo
114d1f71a8c0da5baa0894d00b9debb6;20.2;7.4;SP;150.0;45.0;10.0;11.0;esporte_lazer
9e47ae55f9327141d2dc2cbca3317e49;25.0;18.23;SP;300.0;20.0;4.0;18.0;construcao_ferramentas_seguranca
40631fc40fbf11823322e3477ca53171;287.7;24.94;SP;700.0;29.0;5.0;16.0;beleza_saude
44408f8595b18c8b5a854f5945de6082;139.0;12.25;SP;200.0;20.0;3.0;11.0;telefonia
dc68ee0fcb033a1ab6714fbb5db60c15;249.0;19.98;RN;1500.0;30.0;10.0;30.0;moveis_decoracao
372645c7439f9661fbbacfd129aa92ec;114.9;23.6;SP;1500.0;34.0;7.0;32.0;cama_mesa_banho
fe077ec80df6b4ee60bb4498d5ab1962;135.0;31.62;RS;200.0;16.0;15.0;15.0;informatica_acessorios
cee13c9267bd4ee40fed850b5a4ecfa6;59.99;8.43;MG;100.0;27.0;9.0;26.0;pet_shop
42b3cf00e662d57725bd2425b106563f;299.9;15.83;PR;1300.0;33.0;24.0;24.0;eletroportateis
92c22a554e81bcc9dd5aa9824b1f510f;1069.36;32.24;RJ;6900.0;17.0;19.0;27.0;automotivo
99f265229d46f700208ad7cb1ff48aae;39.99;12.79;SP;350.0;17.0;4.0;12.0;telefonia
4b7ddf18ef3c5205f6ec288dffcd7c55;139.9;16.74;SP;500.0;16.0;12.0;22.0;cool_stuff
f3dc2177cd7a26726dd80204c34dbb48;129.9;23.9;SP;5150.0;46.0;12.0;45.0;moveis_sala
e33df02e384487f2bcd3788619f89215;17.0;9.34;SP;350.0;20.0;30.0;30.0;utilidades_domesticas
7e50b75774c90a76cd3fa12f33de892e;245.9;42.56;SP;19800.0;58.0;40.0;50.0;cama_mesa_banho
eae2dd85f947bc3cd623a4443bc91111;27.9;8.36;SP;800.0;26.0;15.0;22.0;instrumentos_musicais
ed2c05310cf23e947151d937c2571831;49.0;15.79;PR;350.0;69.0;11.0;11.0;moveis_decoracao
4c2394abfbac7ff59ec7a420918562fa;84.99;35.91;SP;600.0;33.0;19.0;13.0;beleza_saude
e06f99e79036d681effa3de75989bf22;59.0;19.32;SP;200.0;16.0;2.0;20.0;relogios_presentes
368c6c730842d78016ad823897a372db;49.9;48.29;SP;1650.0;30.0;22.0;30.0;ferramentas_jardim
016711f78a6a87696645db0a6a834826;99.0;17.13;PR;1150.0;27.0;22.0;39.0;beleza_saude
2be8ecb5cd02ca1391e177e38963fe9a;21.99;7.41;SP;100.0;16.0;6.0;12.0;telefonia
5d790355cbeded0cd60e25cbc4c527a2;97.0;16.38;MG;115.0;16.0;13.0;11.0;informatica_acessorios
c8abdbe349a97073e7aebc795be55bd8;115.0;16.44;SP;2150.0;105.0;15.0;15.0;esporte_lazer
cf1d8e226162a1d0ad61f29b7ed72d82;26.0;3.69;SP;250.0;18.0;8.0;18.0;market_place
be5f0f785e9495b018017045cc207457;39.9;5.81;SP;455.0;18.0;12.0;13.0;market_place
c5944369a5cc96d600713f640e46ab5e;49.0;15.23;SP;350.0;18.0;10.0;15.0;relogios_presentes
804a1a0d5ac09246cf0d527bbd4c5aa3;49.3;22.28;SP;250.0;20.0;8.0;11.0;artes
f020db7bfbac6214f8dc51b753800c5e;130.0;23.45;SP;3250.0;19.0;19.0;19.0;construcao_ferramentas_construcao
e5eaae7d68dab0ac80b3a5bb888f33f0;29.9;10.96;PR;200.0;29.0;7.0;16.0;fashion_calcados
78819ab10b4a44927c832a21c06849e0;580.27;22.76;MG;1100.0;28.0;10.0;20.0;informatica_acessorios
be021417a6acb56b9b50d3fd2714baa8;339.0;17.12;SC;14300.0;38.0;34.0;34.0;utilidades_domesticas
4e2e67ecbe3c5465a6c3c76db8acba86;23.99;14.52;SP;300.0;16.0;12.0;15.0;alimentos
146e38440bfc14b0d923856ddac3709f;349.99;18.7;RJ;1300.0;16.0;35.0;58.0;brinquedos
1b8ee158f59c098470fad33f39660964;139.9;34.18;MG;6200.0;55.0;14.0;47.0;moveis_sala
e0520a21b848aa7efcb536bbda142e75;104.9;15.94;MG;500.0;35.0;10.0;12.0;
fd7d446e2582c5bbc8be63f9179e98ac;79.9;13.22;SP;150.0;23.0;23.0;23.0;pet_shop
c98dbc2130cd3fb72c34211b31843bbb;1199.9;26.28;RJ;350.0;16.0;13.0;14.0;relogios_presentes
472a528b441c91f23491342237364565;1299.99;17.91;SP;3150.0;27.0;16.0;18.0;informatica_acessorios
b1fa7a05a5eb864f4fd083ef11c0d0d6;41.47;23.44;PR;390.0;33.0;9.0;18.0;brinquedos
73bcea88583002fe12b7399af4ae60da;129.0;18.78;SP;459.0;18.0;13.0;14.0;relogios_presentes
050245daefa14dcfc8048e9c6a586d2c;168.9;30.59;SE;1623.0;32.0;15.0;39.0;informatica_acessorios
26abb7e42cded69ba9b3736643ebeb39;688.0;26.53;SP;867.0;20.0;7.0;14.0;relogios_presentes
ae6476ef6cf588ccb0bd009b62359b97;118.9;18.08;PR;1300.0;42.0;12.0;20.0;beleza_saude
6f5795735ab2c629b22669fe889b7903;129.9;44.71;SP;5950.0;50.0;29.0;29.0;utilidades_domesticas
28701167ae1ea90aa657c81171d61c30;49.49;7.39;SP;150.0;20.0;3.0;12.0;esporte_lazer
4e11734666acc305a4649de43f0bd181;640.0;34.34;SP;12650.0;52.0;26.0;52.0;pcs
9478ba3a27de728ec65cf5048a23f34c;52.11;12.03;SP;467.0;45.0;4.0;35.0;cama_mesa_banho
20090bcd0d43eb49feb63d53d387780b;158.4;43.14;RS;300.0;17.0;17.0;20.0;cool_stuff
18fb792a3e767535d6627494950de29b;79.9;22.88;RJ;900.0;32.0;24.0;14.0;moveis_decoracao
7b07e5afce1bb1e6fa3ffcdc718d7e69;39.95;11.85;SP;175.0;17.0;9.0;15.0;informatica_acessorios
e75eb9d7737188be4d7fd8b90b88803e;45.49;16.11;PR;500.0;24.0;24.0;16.0;moveis_decoracao
3096d513ef378c2f6b32b7f4f42a471a;129.0;7.77;SP;400.0;16.0;2.0;11.0;relogios_presentes
4a266296cc64880551c3efad9739fb2e;315.0;20.29;SP;3750.0;18.0;30.0;27.0;instrumentos_musicais
965ab297b516455ba5bae37d17bc51f8;129.78;12.11;SP;1100.0;25.0;13.0;20.0;beleza_saude
8a7bf523741f8c2bb93d0d6ed38c18d0;32.0;23.02;SP;1850.0;30.0;30.0;30.0;moveis_decoracao
9e0e152552a1323f7e5dcf63d50cdae3;56.99;14.15;SP;400.0;20.0;11.0;11.0;perfumaria
0bdd9a52d192d64770e33ae559512478;55.0;37.08;SP;250.0;16.0;2.0;20.0;relogios_presentes
4cafc445fc7535c3b41b8978c0ce68dc;79.9;48.0;SP;5550.0;36.0;51.0;18.0;industria_comercio_e_negocios
9cb854ba582f5a6b7832b86553c0b8ab;54.0;15.82;PR;250.0;17.0;7.0;24.0;bebes
31c954de261f07754040a8fa2529e95f;118.9;15.58;SP;200.0;45.0;15.0;35.0;casa_conforto
5f1d10ccc8198967ca0278fdfd474a51;447.0;19.28;SP;5150.0;28.0;50.0;28.0;eletroportateis
5a848e4ab52fd5445cdc07aab1c40e48;122.99;18.74;SP;400.0;20.0;12.0;15.0;
0b886cf92902bb5607b317a270f4dd4d;1399.9;31.73;RJ;550.0;20.0;12.0;15.0;relogios_presentes
af71eaa0649e29ecc95cf394f03f76be;119.0;47.49;RS;1800.0;30.0;20.0;30.0;utilidades_domesticas
145978af3e89b318be0b717a0953649a;19.0;18.23;SP;150.0;31.0;3.0;28.0;informatica_acessorios
5d0a7cb413c5b59233c57177fe2f20b0;49.9;7.78;SP;200.0;16.0;7.0;11.0;brinquedos
660fc6f47144a19180d7309e37155f1e;129.99;56.8;SC;800.0;40.0;6.0;30.0;fashion_roupa_masculina
7a7416293b9692d84c900dda5e63c607;118.6;8.09;SP;250.0;16.0;13.0;11.0;fashion_bolsas_e_acessorios
b7d2c90f9161dc69fa75d22572003bc4;219.0;23.26;PR;825.0;29.0;14.0;20.0;informatica_acessorios
57d79905de06d8897872c551bfd09358;24.99;14.1;SP;300.0;17.0;4.0;12.0;telefonia
371fa349d92646bbeea5873df0bcdc5a;39.0;13.71;SP;490.0;20.0;18.0;16.0;utilidades_domesticas
341d85d688ecc3353cf2a968e7ad0dbf;129.9;9.65;RJ;350.0;16.0;10.0;20.0;beleza_saude
481a7cf644601696cd8f12e1efaf8547;185.9;23.88;SP;1300.0;25.0;10.0;20.0;construcao_ferramentas_construcao
b47f5cf2e99655cfc404520cb7553e2a;29.99;7.39;SP;150.0;20.0;50.0;35.0;market_place
aa280035c50ba62c746480a59045eec4;39.9;16.79;SP;200.0;16.0;8.0;11.0;brinquedos
8a1e1c6e48f0d275628e3c626d57257f;59.9;14.59;PR;400.0;30.0;6.0;12.0;beleza_saude
aaf4f2ad395544757d78d885c303085b;62.9;12.78;SP;450.0;16.0;35.0;25.0;eletroportateis
4a1975e051dd609815e4ddbab2fd8c57;128.9;35.52;SP;9075.0;66.0;11.0;48.0;pet_shop
3731a08877914ac1dbf9b7c995854f84;29.3;12.87;SP;250.0;16.0;6.0;11.0;papelaria
aff39c649de8c4e36d325880de8f4338;179.0;28.04;SP;10600.0;93.0;63.0;11.0;moveis_quarto
b18e0607500acc7479614f4857a15c14;139.0;7.84;SP;480.0;23.0;14.0;17.0;perfumaria
f63729cf4441fe64282cd1b82281792d;209.9;21.96;SP;2150.0;42.0;10.0;22.0;esporte_lazer
6c55ba2343f9df32c7f88a468352ff22;29.0;15.1;SP;250.0;16.0;2.0;20.0;relogios_presentes
0233382eae30811d6dfffbbfb5de36d8;419.0;43.91;MG;10750.0;54.0;18.0;35.0;construcao_ferramentas_construcao
24905035adec59d4ab5a46c13973ef17;47.5;26.61;SP;100.0;20.0;20.0;20.0;automotivo
57e1815b050566a793e010162f765cdb;149.65;18.93;RJ;100.0;20.0;15.0;15.0;beleza_saude
bbdef93b1bffe87d66bc97697e58c1ad;89.17;19.59;RS;1000.0;18.0;30.0;19.0;
7b66dd141e94feae8c845e69fa60ac9f;49.99;18.63;SP;1200.0;25.0;20.0;20.0;esporte_lazer
9739d07ec835e1c66eedb9a6df402bd5;91.9;19.83;PR;900.0;43.0;21.0;26.0;cool_stuff
bffdb7d6bdb994823039ac983d6d30ec;245.9;16.47;SP;144.0;18.0;12.0;16.0;pet_shop
1e662f768907b55013557beb5ccfbeaa;33.9;18.23;SP;400.0;18.0;13.0;18.0;telefonia
fc956e40e1a0ca9889d2e182aa6fddd3;179.9;24.25;MG;5050.0;62.0;6.0;55.0;moveis_sala
28a652ff04e43c1bc57937a9f8770f9b;99.0;24.77;SP;7700.0;28.0;55.0;37.0;papelaria
f7a17d2c51d9df89a4f1711c4ac17f33;50.9;11.86;SP;350.0;22.0;8.0;19.0;utilidades_domesticas
cae58f36738671651f3d19fee286f556;55.0;22.32;SP;550.0;32.0;7.0;13.0;ferramentas_jardim
656e0eca68dcecf6a31b8ececfabe3e8;81.0;18.14;PR;173.0;18.0;13.0;12.0;informatica_acessorios
781de17434dbb8244fd1d0e3ef55d3bb;69.9;14.24;SP;500.0;16.0;13.0;21.0;consoles_games
595fac2a385ac33a80bd5114aec74eb8;117.9;16.27;RJ;400.0;19.0;13.0;19.0;perfumaria
6adab229374835b551f6402e0dc53267;49.9;22.93;SP;1250.0;35.0;7.0;48.0;pet_shop
9b2a0b97c2471793b067f77f2252defa;89.9;12.53;SP;1250.0;60.0;15.0;15.0;esporte_lazer
2e77d6fda1a0aabe317689c9f6c74266;22.89;7.39;SP;500.0;30.0;30.0;30.0;construcao_ferramentas_construcao
5113c9a5037013b0a750444df6dec60f;109.9;12.47;SP;6050.0;40.0;30.0;30.0;esporte_lazer
f80cb2d5a850cbad4943fde196872de7;104.9;19.7;SP;600.0;28.0;25.0;25.0;esporte_lazer
6ae38d49db7fc65ad1779828542aecba;229.0;59.39;SC;2300.0;23.0;22.0;19.0;ferramentas_jardim
6daadc7e6029cf01762f941e488caa1b;379.99;93.37;RJ;6794.0;38.0;24.0;50.0;brinquedos
6ab6d9589ae19abcee458918d4779fae;199.9;23.61;SP;5450.0;16.0;65.0;25.0;eletronicos
5956cad5849f642bfdf5d50303952beb;299.9;13.6;SP;500.0;17.0;17.0;17.0;esporte_lazer
b84520a57891e7a8ae2c68741dcc7146;45.0;19.22;SP;250.0;16.0;2.0;20.0;relogios_presentes
c80525a7dab2df6000ca88a2e7197323;157.77;15.85;MG;275.0;18.0;11.0;13.0;beleza_saude
9d8a0e115e802d845b4ce1eb794d1260;120.0;21.64;RJ;150.0;20.0;10.0;15.0;esporte_lazer
0b37bd7d994d4ab29992281e2690ad1a;66.71;7.39;SP;431.0;18.0;18.0;15.0;beleza_saude
4298b7e67dc399c200662b569563a2b2;139.8;23.91;PR;200.0;21.0;14.0;15.0;informatica_acessorios
0b50295ca2c740dec15bb6fec6e8a3e2;24.99;14.52;SP;300.0;22.0;10.0;15.0;fashion_underwear_e_moda_praia
c31ab3cbecdabf9d526d56d47a26c21a;59.0;41.17;SP;6950.0;50.0;19.0;42.0;pet_shop
437c05a395e9e47f9762e677a7068ce7;53.79;10.83;SP;1110.0;19.0;11.0;18.0;beleza_saude
3b762a9e09456347d19b0e824ddf033a;79.99;15.31;SP;2200.0;99.0;5.0;47.0;cool_stuff
bcf23a98430ab0bd4ee446c36b596c25;69.9;13.83;PR;450.0;19.0;6.0;30.0;construcao_ferramentas_construcao
9a64551b89ff695cc7dbf380ec7eb9a8;415.0;19.35;PR;1200.0;27.0;22.0;39.0;beleza_saude
ceb25e5f3be12c14a1c69bd9e9e0f67f;79.99;18.66;MG;318.0;19.0;23.0;18.0;brinquedos
6e6752783a53e4832b969f1417ca34cf;349.9;16.62;SP;600.0;17.0;5.0;14.0;consoles_games
9c7c72948a0e56fdaa07985b71dffe18;26.9;15.1;MG;150.0;18.0;4.0;12.0;utilidades_domesticas
36f60d45225e60c7da4558b070ce4b60;67.9;15.19;PR;207.0;19.0;11.0;14.0;informatica_acessorios
00ba6d766f0b1d7b78a5ce3e1e033263;43.0;21.18;SP;7850.0;28.0;62.0;28.0;utilidades_domesticas
c979d004e102224a0aa1155b332b968e;89.9;8.92;SP;350.0;20.0;8.0;12.0;telefonia
288dbc06591742c5d7fe90fbfb08943e;104.5;21.57;PR;3450.0;43.0;18.0;22.0;moveis_decoracao
d57e44940ef46f6384a6ce75e230ec31;279.0;16.7;RJ;200.0;25.0;15.0;15.0;beleza_saude
1fa4ef78e1b8f0afea31e4ae9578affd;59.99;19.66;SP;1600.0;40.0;20.0;20.0;cama_mesa_banho
625dac8156b3157351e7257305148f3f;23.99;8.88;SP;175.0;18.0;12.0;17.0;telefonia
4a0c2a56e65c941a0bb9874c47dd66d8;79.9;16.81;SP;1400.0;30.0;20.0;26.0;cama_mesa_banho
55782cb82e0efe052da0a3da237da3b2;166.9;22.47;SP;2450.0;30.0;30.0;30.0;automotivo
8ed094bfe076c568f6bb10feada3f75d;196.99;65.5;SP;16133.0;63.0;59.0;25.0;moveis_escritorio
a04087ab6a96ffa041f8a2701a72b616;599.0;49.03;BA;13700.0;27.0;50.0;53.0;pcs
e5d860a0fff2e94bd1a406456cc6c4b3;209.9;27.0;PR;13200.0;66.0;19.0;67.0;eletrodomesticos_2
9adf1fe77e9fd5f8d3ade939b291029c;50.0;12.79;SP;200.0;18.0;18.0;18.0;esporte_lazer
44c982f1949c28d2024991bcbdc76656;39.9;15.23;MG;5350.0;40.0;20.0;40.0;cool_stuff
acff82f566da3a3d6e33d770bfbe9ce2;75.99;21.02;SP;1300.0;45.0;25.0;35.0;cama_mesa_banho
de1eee6c50298db6028af08bd88a702a;49.9;15.11;SP;1100.0;25.0;12.0;35.0;utilidades_domesticas
f71973c922ccaab05514a36a8bc741b8;108.9;36.39;SP;16100.0;35.0;65.0;44.0;malas_acessorios
06fb87866499b0e65992b2d88aca8282;899.0;24.83;SP;700.0;17.0;13.0;13.0;relogios_presentes
1b64e3f229ea80e2b453b120cebcc448;467.0;19.24;MG;1925.0;33.0;40.0;18.0;informatica_acessorios
317a06884480d645d7f0bc82455ec277;79.99;27.1;SP;650.0;25.0;11.0;15.0;informatica_acessorios
849bbcb8cdb844f1cb82330de929a1e5;122.1;8.11;SP;1400.0;33.0;16.0;45.0;malas_acessorios
62e2471b884366ac7e2f2b28c3ed62a5;139.99;15.73;RJ;400.0;16.0;18.0;22.0;brinquedos
3d4784f9a07ca5de370c86800589c860;97.77;7.55;SP;1350.0;16.0;7.0;20.0;
ee473bd1ca4e671eafbcb7453d7d7c5f;659.0;40.94;SP;17650.0;60.0;42.0;42.0;esporte_lazer
34eb0685663d60e57a9ca086c8e33423;199.7;14.42;SP;1850.0;36.0;37.0;16.0;fashion_calcados
f070820a71924fefc3de24e91434e8bb;129.89;69.77;SP;25750.0;30.0;30.0;30.0;construcao_ferramentas_jardim
91b08d34d0ba4db44da2dc382867ba49;6.9;15.65;SP;100.0;16.0;4.0;11.0;telefonia
3dd2a17168ec895c781a9191c1e95ad7;149.9;17.0;PE;533.0;22.0;11.0;20.0;informatica_acessorios
ce8a29973a1fed3f8d22ea5514d9ea07;18.9;15.23;SP;200.0;20.0;20.0;20.0;eletronicos
461f43be3bdf8844e65b62d9ac2c7a5a;123.0;51.36;SP;444.0;20.0;14.0;16.0;relogios_presentes
ca00817d14c90f75f3695ef75030c907;55.88;16.11;SP;1200.0;31.0;5.0;31.0;relogios_presentes
5215505db2113a032810c3644c346a38;99.0;15.57;SP;250.0;16.0;2.0;20.0;relogios_presentes
7532d12ded8aa3d108d6326a05466bc6;128.9;18.15;SP;1500.0;18.0;26.0;14.0;livros_interesse_geral
73326828aa5efe1ba096223de496f596;82.0;23.29;SP;330.0;20.0;15.0;16.0;alimentos
fcc27d197f2e7be2b9a8ecedfd1a1730;199.0;25.94;RS;2000.0;33.0;44.0;19.0;cool_stuff
cc71cac6380211ba2e17e2b35459488b;29.45;12.48;MG;215.0;21.0;7.0;15.0;construcao_ferramentas_jardim
d2347fba1e60ea51f533960fc555baff;44.99;18.42;SP;300.0;16.0;5.0;20.0;moveis_decoracao
80728f3330e40b60b5ebfa9c6f740b8c;142.0;15.74;SP;3600.0;45.0;15.0;35.0;cama_mesa_banho
dd12801e4d1919e84bf6f90167f22fb5;44.99;8.49;SP;450.0;16.0;5.0;20.0;fashion_roupa_feminina
9a99bb9931fce41bda596488d0653c39;103.8;13.75;SP;2050.0;29.0;22.0;24.0;eletroportateis
8f3a1c2358138bedfb98645db449110c;215.0;20.48;MG;297.0;18.0;11.0;18.0;relogios_presentes
afeeea6271148ee1bb15173b8187c431;189.9;9.89;BA;450.0;17.0;3.0;11.0;telefonia
c0205b35b5e0f162b0dcc48572223b72;35.0;16.11;SP;400.0;19.0;11.0;17.0;perfumaria
6bbe55cf8f85c87b6eebb775a53402f4;99.0;17.13;SP;283.0;22.0;12.0;21.0;tablets_impressao_imagem
3db75f31b76375c502f64d550dcd1166;31.9;31.02;MG;200.0;41.0;2.0;29.0;informatica_acessorios
49b59dec916cd9070cf9fb07dee32976;700.0;68.59;DF;16550.0;27.0;36.0;54.0;climatizacao
5083416598756311d4bb4ddabd661e25;53.0;19.71;SP;9100.0;37.0;30.0;39.0;pet_shop
28a652ff04e43c1bc57937a9f8770f9b;139.0;49.5;SP;7700.0;28.0;55.0;37.0;papelaria
f32415d23c358ef1e387a7d329d9ce9f;36.9;22.19;SP;550.0;66.0;12.0;12.0;papelaria
a029ecbeadd18685578725691cb11160;159.9;32.28;SP;400.0;18.0;8.0;11.0;brinquedos
4d9e8a6d8d07e4f47e093b8c2999ae01;38.99;15.79;SP;200.0;16.0;6.0;14.0;eletronicos
bce474cc95b6e77657e10939b0b4248c;144.0;18.89;SP;310.0;16.0;10.0;12.0;relogios_presentes
3d5813eaa9868b2c0e307e6c536ba492;249.0;43.94;SP;11700.0;23.0;21.0;18.0;eletronicos
2b4609f8948be18874494203496bc318;79.99;13.92;SP;250.0;22.0;10.0;18.0;beleza_saude
9384e66a84d6f8833eb4c69a3d537fef;35.9;11.85;SP;350.0;18.0;13.0;18.0;beleza_saude
56c7e8adc8769d3dbc4dd74145c0e83c;27.9;15.23;MG;200.0;39.0;2.0;30.0;informatica_acessorios
f6eb9d00c16e94859a66c68eb8b66bdc;34.68;8.11;SP;200.0;16.0;3.0;20.0;ferramentas_jardim
cfbd9afef85eecef5aecf32844d2bc07;105.0;13.07;SP;4450.0;39.0;30.0;29.0;brinquedos
fe7d52482b17e6b3466f4b8f3ce51a9e;49.99;7.78;SP;250.0;23.0;7.0;15.0;beleza_saude
78f5f8f4547e4be0449bce34eb0557f2;109.78;16.53;SP;800.0;53.0;8.0;11.0;moveis_decoracao
1529199a7d88ac40cef5b4a508f18f2c;59.9;16.86;GO;500.0;17.0;5.0;13.0;esporte_lazer
ed08c988bf45ddaed9d83ed92f015ec6;85.0;15.47;SP;400.0;20.0;15.0;15.0;informatica_acessorios
5016388edcd982069aa2d39a8a878da7;72.5;47.81;SP;22800.0;65.0;50.0;42.0;esporte_lazer
6d5172990dbf91301b99da2fc11c9609;39.9;17.93;SP;1938.0;32.0;19.0;21.0;eletrodomesticos_2
49454c6dad93119e2815c43df82b2f57;12.9;15.1;SP;100.0;18.0;6.0;11.0;telefonia
52690beab08122aee391378fbf246a58;485.0;19.15;SP;650.0;16.0;7.0;12.0;cool_stuff
5db30faf301625dca549c9153f7499ec;118.0;19.8;RJ;1800.0;16.0;16.0;16.0;beleza_saude
79f6572780845bf4fa186acf04e4f67a;27.9;15.11;SP;800.0;16.0;20.0;15.0;utilidades_domesticas
2c1b63caa55c07dac2ed3b6167bababd;120.9;44.7;PR;900.0;20.0;30.0;20.0;informatica_acessorios
5926c58c462b5d1f932ef3f0a9e37d41;386.75;78.23;RS;8300.0;40.0;30.0;25.0;casa_construcao
0ec7b6a863e219792bc4d50d3a62a839;159.9;60.35;SP;7474.0;54.0;29.0;40.0;cama_mesa_banho
b4f2839696df5de18aa7168fa62f650d;159.0;51.61;SP;425.0;44.0;14.0;34.0;eletrodomesticos
21a95b5525c6d658ff4e5e1b50f7c02d;159.99;10.13;RJ;650.0;18.0;25.0;19.0;brinquedos
671d1f1a67e731435bc7a91569004038;41.5;9.74;MG;550.0;38.0;28.0;20.0;esporte_lazer
cb8c44cb7a6b9152db1dbb0f0342ce29;78.99;7.81;SP;130.0;18.0;3.0;15.0;consoles_games
90f39a309a8c05fa7aa4ef02178059cb;289.9;19.6;SP;1000.0;40.0;35.0;28.0;papelaria
ac9fba4745c7352cc4038631be412f70;52.5;20.6;SC;425.0;24.0;5.0;22.0;relogios_presentes
7c20caef078d055077dcf2c8a6f49b46;340.0;5.47;SP;2300.0;30.0;20.0;30.0;cool_stuff
ab3d3ea8ca19c82c390aef30a8ac4ff1;50.0;8.88;SP;500.0;46.0;10.0;40.0;bebes
fe286f0c486e06abe661c94f8e1554c5;49.99;18.23;SP;2350.0;16.0;11.0;11.0;construcao_ferramentas_construcao
3f1361100ad34281edf04ce745f62b89;249.9;39.12;PR;8400.0;52.0;18.0;35.0;moveis_decoracao
d47ac622fbf41c4fc51f979a13862000;55.0;13.38;RJ;185.0;16.0;14.0;12.0;beleza_saude
3c5ba90e09547db90868e803d139de30;34.99;36.75;SP;8800.0;36.0;47.0;36.0;moveis_decoracao
71685103d269d757074595a20bb82211;39.99;14.1;SP;100.0;17.0;4.0;12.0;telefonia
9411bee3a54ddfd68c52f1fdf4cd446c;34.9;36.19;SP;400.0;30.0;5.0;30.0;moveis_decoracao
3225c54bb2785c33f49f50398fcdb88c;274.9;14.36;SP;269.0;17.0;11.0;13.0;relogios_presentes
05c8eb0ae68c09cae5b68d673652e7f8;19.9;15.23;SP;200.0;21.0;7.0;14.0;eletronicos
019003324f0a201dd2c8962beaf94b6d;64.99;19.37;SP;250.0;33.0;2.0;23.0;livros_importados
